query_hist,current_time,生成结果
周六下午三点购买文具用品，到时提醒我一下,2025-06-26 03:20:33,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""购买文具用品"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 15:00:00"",""end_time"":"""",""remind_time"":""2025-06-28 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 03:20:33""}}"
下个月1号信用卡还款，提醒一下,2025-06-26 03:22:47,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""信用卡还款"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月1号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 03:22:47""}}"
明天下午四点产品包装设计方案比选会,2025-06-26 03:27:41,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""产品包装设计方案比选会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午四点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 03:27:41""}}"
下周三晚上高中同学聚会,2025-06-26 03:28:02,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""高中同学聚会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""晚上"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 03:28:02""}}"
本月最后一个周日打扫卧室，到时提醒我一下,2025-06-26 03:34:49,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""清洁"",""content"":""打扫卧室"",""place"":""卧室"",""related_person"":"""",""start_date_chinese"":""本月最后一个周日"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 03:34:49""}}"
下周六下午2点选购宠物食品，到时提醒我一下,2025-06-26 04:11:34,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""选购宠物食品"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 14:00:00"",""end_time"":"""",""remind_time"":""2025-07-05 14:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 04:11:34""}}"
下周三全天员工培训体系建设研讨会,2025-06-26 04:16:16,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""员工培训体系建设研讨会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 08:00:00"",""end_time"":""2025-07-02 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 04:16:16""}}"
下个月8号员工晋升评审会,2025-06-26 04:45:51,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""员工晋升评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月8号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 04:45:51""}}"
本月28号企业文化建设推进会议,2025-06-26 05:03:11,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""企业文化建设推进会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月28号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 05:03:11""}}"
下周三全天项目预算编制审核会议,2025-06-26 05:10:40,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""项目预算编制审核会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 08:00:00"",""end_time"":""2025-07-02 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 05:10:40""}}"
周五全天客户满意度提升专题会,2025-06-26 05:14:11,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""客户满意度提升专题会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 08:00:00"",""end_time"":""2025-06-27 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 05:14:11""}}"
下周五晚上7点大学同学聚会,2025-06-26 05:47:35,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""大学同学聚会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周五"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 05:47:35""}}"
周五全天跨部门协作流程优化会议,2025-06-26 05:51:09,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""跨部门协作流程优化会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 08:00:00"",""end_time"":""2025-06-27 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 05:51:09""}}"
下个月8号安全事故分析会,2025-06-26 06:07:32,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""安全事故分析会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月8号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 06:07:32""}}"
下周二下午两点合同条款洽谈会,2025-06-26 06:44:39,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""合同条款洽谈会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 06:44:39""}}"
明天晚上6点网球课,2025-06-26 06:48:56,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""网球课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""晚上6点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 18:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 06:48:56""}}"
后天下午两点编写产品说明书,2025-06-26 07:13:30,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""编写产品说明书"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 07:13:30""}}"
本月30号商议年度预算分配评审会,2025-06-26 07:16:02,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""商议年度预算分配评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月30号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 07:16:02""}}"
周四下午4点美甲预约，到时提醒我一下,2025-06-26 07:54:52,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""美甲预约"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""下午4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 16:00:00"",""end_time"":"""",""remind_time"":""2025-06-26 16:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 07:54:52""}}"
明天晚上7点半产品方案评审会,2025-06-26 08:48:33,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""产品方案评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""晚上7点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 08:48:33""}}"
本月30号计算个税，到时提醒我一下,2025-06-26 09:02:23,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""计算个税"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月30号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 09:02:23""}}"
本月30号市场调研,2025-06-26 09:09:17,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""市场调研"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月30号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 09:09:17""}}"
周六早上6点赶飞机,2025-06-26 09:27:41,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""赶飞机"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""早上6点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 06:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 09:27:41""}}"
记一下周五晚上8点直播旅行,2025-06-26 09:47:13,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""旅行"",""content"":""直播旅行"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 09:47:13""}}"
记一下明天晚上9点线上会议,2025-06-26 10:15:35,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""线上会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""晚上9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 21:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 10:15:35""}}"
周四上午十一点约客户谈单,2025-06-26 10:41:52,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约客户谈单"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""周四"",""start_time_chinese"":""上午十一点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 10:41:52""}}"
下周六全天婚礼筹备,2025-06-26 11:31:54,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家庭"",""content"":""婚礼筹备"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 08:00:00"",""end_time"":""2025-07-05 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 11:31:54""}}"
下个月8号质量问题分析会,2025-06-26 11:36:24,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""质量问题分析会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月8号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 11:36:24""}}"
周四上午十点到十二点用户访谈,2025-06-26 11:57:19,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""用户访谈"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""上午十点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 10:00:00"",""end_time"":""2025-06-26 12:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-26 11:57:19"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
